GeoFips,og_gdp_description,year,og_gdp_value,state
9000,  Taxes on production and imports (TOPI) ,2003,13051300000.0,CT
9000,  Subsidies ,2003,-464000000.0,CT
10000,Current-dollar GDP ,2003,47686100000.0,DE
10000,Compensation ,2003,21378300000.0,DE
10000,Gross operating surplus ,2003,24421200000.0,DE
10000,  Taxes on production and imports (TOPI) ,2003,2015400000.0,DE
10000,  Subsidies ,2003,-128699999.99999999,DE
11000,Current-dollar GDP ,2003,73957100000.0,DC
11000,Compensation ,2003,51880100000.0,DC
11000,Gross operating surplus ,2003,19891300000.0,DC
11000,  Taxes on production and imports (TOPI) ,2003,2706600000.0,DC
11000,  Subsidies ,2003,-520900000.0,DC
12000,Current-dollar GDP ,2003,590483100000.0,FL
12000,Compensation ,2003,325492800000.0,FL
12000,Gross operating surplus ,2003,211888300000.0,FL
12000,  Taxes on production and imports (TOPI) ,2003,55102000000.0,FL
12000,  Subsidies ,2003,-1999900000.0,FL
13000,Current-dollar GDP ,2003,342576200000.0,GA
13000,Compensation ,2003,183554300000.0,GA
13000,Gross operating surplus ,2003,138635400000.0,GA
13000,  Taxes on production and imports (TOPI) ,2003,21734400000.0,GA
13000,  Subsidies ,2003,-1347800000.0,GA
15000,Current-dollar GDP ,2003,48166100000.0,HI
15000,Compensation ,2003,27939700000.0,HI
15000,Gross operating surplus ,2003,16496200000.0,HI
15000,  Taxes on production and imports (TOPI) ,2003,3944300000.0,HI
15000,  Subsidies ,2003,-214100000.0,HI
16000,Current-dollar GDP ,2003,40490600000.0,ID
16000,Compensation ,2003,22333300000.0,ID
16000,Gross operating surplus ,2003,15528500000.0,ID
16000,  Taxes on production and imports (TOPI) ,2003,2851500000.0,ID
16000,  Subsidies ,2003,-222600000.0,ID
17000,Current-dollar GDP ,2003,533022500000.0,IL
17000,Compensation ,2003,304674300000.0,IL
17000,Gross operating surplus ,2003,192990900000.0,IL
17000,  Taxes on production and imports (TOPI) ,2003,38061800000.0,IL
17000,  Subsidies ,2003,-2704500000.0,IL
18000,Current-dollar GDP ,2003,225442700000.0,IN
18000,Compensation ,2003,124487800000.0,IN
18000,Gross operating surplus ,2003,87295400000.0,IN
18000,  Taxes on production and imports (TOPI) ,2003,14543100000.0,IN
18000,  Subsidies ,2003,-883600000.0,IN
19000,Current-dollar GDP ,2003,105123300000.0,IA
19000,Compensation ,2003,56040300000.0,IA
19000,Gross operating surplus ,2003,43458100000.0,IA
19000,  Taxes on production and imports (TOPI) ,2003,6812100000.0,IA
19000,  Subsidies ,2003,-1187200000.0,IA
20000,Current-dollar GDP ,2003,95359900000.0,KS
20000,Compensation ,2003,54840600000.0,KS
20000,Gross operating surplus ,2003,34201800000.000004,KS
20000,  Taxes on production and imports (TOPI) ,2003,7263400000.0,KS
20000,  Subsidies ,2003,-945900000.0,KS
21000,Current-dollar GDP ,2003,127982200000.0,KY
21000,Compensation ,2003,73727300000.0,KY
21000,Gross operating surplus ,2003,45395900000.0,KY
21000,  Taxes on production and imports (TOPI) ,2003,9244700000.0,KY
21000,  Subsidies ,2003,-385800000.0,KY
22000,Current-dollar GDP ,2003,155092400000.0,LA
22000,Compensation ,2003,77669300000.0,LA
22000,Gross operating surplus ,2003,66745300000.0,LA
22000,  Taxes on production and imports (TOPI) ,2003,11402200000.0,LA
22000,  Subsidies ,2003,-724400000.0,LA
23000,Current-dollar GDP ,2003,42315200000.0,ME
23000,Compensation ,2003,24462800000.0,ME
23000,Gross operating surplus ,2003,14040300000.0,ME
23000,  Taxes on production and imports (TOPI) ,2003,3934500000.0,ME
23000,  Subsidies ,2003,-122400000.0,ME
24000,Current-dollar GDP ,2003,228959300000.0,MD
24000,Compensation ,2003,133012700000.00002,MD
24000,Gross operating surplus ,2003,82379100000.0,MD
24000,  Taxes on production and imports (TOPI) ,2003,14373600000.0,MD
24000,  Subsidies ,2003,-806100000.0,MD
25000,Current-dollar GDP ,2003,311188600000.0,MA
25000,Compensation ,2003,181644300000.0,MA
25000,Gross operating surplus ,2003,113957700000.0,MA
25000,  Taxes on production and imports (TOPI) ,2003,16753099999.999998,MA
25000,  Subsidies ,2003,-1166500000.0,MA
26000,Current-dollar GDP ,2003,374174200000.0,MI
26000,Compensation ,2003,218615500000.0,MI
26000,Gross operating surplus ,2003,130911000000.0,MI
26000,  Taxes on production and imports (TOPI) ,2003,25707900000.0,MI
26000,  Subsidies ,2003,-1060099999.9999999,MI
27000,Current-dollar GDP ,2003,215721800000.0,MN
27000,Compensation ,2003,127286900000.0,MN
27000,Gross operating surplus ,2003,75853500000.0,MN
27000,  Taxes on production and imports (TOPI) ,2003,13941200000.0,MN
27000,  Subsidies ,2003,-1359800000.0,MN
28000,Current-dollar GDP ,2003,73961900000.0,MS
28000,Compensation ,2003,41435100000.0,MS
28000,Gross operating surplus ,2003,27026200000.0,MS
28000,  Taxes on production and imports (TOPI) ,2003,6140500000.0,MS
28000,  Subsidies ,2003,-639800000.0,MS
29000,Current-dollar GDP ,2003,205588500000.0,MO
29000,Compensation ,2003,118196500000.0,MO
29000,Gross operating surplus ,2003,75561200000.0,MO
29000,  Taxes on production and imports (TOPI) ,2003,12815400000.0,MO
29000,  Subsidies ,2003,-984600000.0,MO
30000,Current-dollar GDP ,2003,25714900000.0,MT
30000,Compensation ,2003,14296600000.0,MT
30000,Gross operating surplus ,2003,10033800000.0,MT
30000,  Taxes on production and imports (TOPI) ,2003,1790100000.0,MT
30000,  Subsidies ,2003,-405600000.0,MT
31000,Current-dollar GDP ,2003,66402100000.00001,NE
31000,Compensation ,2003,37116400000.0,NE
31000,Gross operating surplus ,2003,25378400000.0,NE
31000,  Taxes on production and imports (TOPI) ,2003,4759600000.0,NE
31000,  Subsidies ,2003,-852400000.0,NE
32000,Current-dollar GDP ,2003,90633600000.0,NV
32000,Compensation ,2003,49971100000.0,NV
32000,Gross operating surplus ,2003,33917699999.999996,NV
32000,  Taxes on production and imports (TOPI) ,2003,7041300000.0,NV
32000,  Subsidies ,2003,-296500000.0,NV
33000,Current-dollar GDP ,2003,51637600000.0,NH
33000,Compensation ,2003,28658700000.0,NH
33000,Gross operating surplus ,2003,19285200000.0,NH
33000,  Taxes on production and imports (TOPI) ,2003,3830600000.0,NH
33000,  Subsidies ,2003,-136800000.0,NH
34000,Current-dollar GDP ,2003,400984700000.0,NJ
34000,Compensation ,2003,226678000000.0,NJ
34000,Gross operating surplus ,2003,141852900000.0,NJ
34000,  Taxes on production and imports (TOPI) ,2003,33822400000.0,NJ
34000,  Subsidies ,2003,-1368700000.0,NJ
35000,Current-dollar GDP ,2003,62651100000.0,NM
35000,Compensation ,2003,31589300000.0,NM
35000,Gross operating surplus ,2003,27154600000.0,NM
35000,  Taxes on production and imports (TOPI) ,2003,4109100000.0000005,NM
35000,  Subsidies ,2003,-201900000.0,NM
36000,Current-dollar GDP ,2003,912474600000.0,NY
36000,Compensation ,2003,495942000000.0,NY
36000,Gross operating surplus ,2003,354833500000.0,NY
36000,  Taxes on production and imports (TOPI) ,2003,66531399999.99999,NY
36000,  Subsidies ,2003,-4832200000.0,NY
37000,Current-dollar GDP ,2003,310388900000.0,NC
37000,Compensation ,2003,168300700000.0,NC
37000,Gross operating surplus ,2003,123138700000.0,NC
37000,  Taxes on production and imports (TOPI) ,2003,19952800000.0,NC
37000,  Subsidies ,2003,-1003400000.0,NC
38000,Current-dollar GDP ,2003,22061100000.0,ND
38000,Compensation ,2003,11851100000.0,ND
38000,Gross operating surplus ,2003,9180400000.0,ND
38000,  Taxes on production and imports (TOPI) ,2003,1772000000.0,ND
38000,  Subsidies ,2003,-742400000.0,ND
39000,Current-dollar GDP ,2003,423780200000.0,OH
39000,Compensation ,2003,243779700000.0,OH
39000,Gross operating surplus ,2003,153840300000.0,OH
39000,  Taxes on production and imports (TOPI) ,2003,27572800000.0,OH
39000,  Subsidies ,2003,-1412800000.0,OH
40000,Current-dollar GDP ,2003,105713500000.0,OK
40000,Compensation ,2003,57533300000.0,OK
40000,Gross operating surplus ,2003,41875800000.0,OK
40000,  Taxes on production and imports (TOPI) ,2003,6816100000.0,OK
40000,  Subsidies ,2003,-511700000.0,OK
41000,Current-dollar GDP ,2003,126671500000.0,OR
41000,Compensation ,2003,72567000000.0,OR
41000,Gross operating surplus ,2003,48498100000.0,OR
41000,  Taxes on production and imports (TOPI) ,2003,6132000000.0,OR
41000,  Subsidies ,2003,-525500000.0,OR
42000,Current-dollar GDP ,2003,460270600000.0,PA
42000,Compensation ,2003,265560099999.99997,PA
42000,Gross operating surplus ,2003,165374000000.0,PA
42000,  Taxes on production and imports (TOPI) ,2003,30987700000.0,PA
42000,  Subsidies ,2003,-1651200000.0,PA
44000,Current-dollar GDP ,2003,39638000000.0,RI
44000,Compensation ,2003,22878300000.0,RI
44000,Gross operating surplus ,2003,13610700000.0,RI
44000,  Taxes on production and imports (TOPI) ,2003,3283200000.0,RI
44000,  Subsidies ,2003,-134300000.0,RI
45000,Current-dollar GDP ,2003,131566500000.0,SC
45000,Compensation ,2003,73863800000.0,SC
45000,Gross operating surplus ,2003,48555000000.0,SC
45000,  Taxes on production and imports (TOPI) ,2003,9539100000.0,SC
45000,  Subsidies ,2003,-391400000.0,SC
46000,Current-dollar GDP ,2003,27216100000.0,SD
46000,Compensation ,2003,13273600000.0,SD
46000,Gross operating surplus ,2003,12535600000.0,SD
46000,  Taxes on production and imports (TOPI) ,2003,2021700000.0,SD
46000,  Subsidies ,2003,-614800000.0,SD
47000,Current-dollar GDP ,2003,205126400000.0,TN
47000,Compensation ,2003,112845300000.0,TN
47000,Gross operating surplus ,2003,77725300000.0,TN
47000,  Taxes on production and imports (TOPI) ,2003,15177500000.0,TN
47000,  Subsidies ,2003,-621800000.0,TN
48000,Current-dollar GDP ,2003,833342300000.0,TX
48000,Compensation ,2003,438077900000.0,TX
48000,Gross operating surplus ,2003,328901900000.0,TX
48000,  Taxes on production and imports (TOPI) ,2003,69606800000.0,TX
48000,  Subsidies ,2003,-3244400000.0,TX
49000,Current-dollar GDP ,2003,78945400000.0,UT
49000,Compensation ,2003,44141100000.0,UT
49000,Gross operating surplus ,2003,29891600000.0,UT
49000,  Taxes on production and imports (TOPI) ,2003,5172200000.0,UT
49000,  Subsidies ,2003,-259600000.00000003,UT
50000,Current-dollar GDP ,2003,21293200000.0,VT
50000,Compensation ,2003,12435900000.0,VT
50000,Gross operating surplus ,2003,7029100000.0,VT
50000,  Taxes on production and imports (TOPI) ,2003,1909600000.0,VT
50000,  Subsidies ,2003,-81300000.0,VT
51000,Current-dollar GDP ,2003,311665700000.0,VA
51000,Compensation ,2003,180792500000.0,VA
51000,Gross operating surplus ,2003,111319200000.0,VA
51000,  Taxes on production and imports (TOPI) ,2003,20486400000.0,VA
51000,  Subsidies ,2003,-932500000.0,VA
53000,Current-dollar GDP ,2003,255370200000.0,WA
53000,Compensation ,2003,140477100000.0,WA
53000,Gross operating surplus ,2003,93420900000.0,WA
53000,  Taxes on production and imports (TOPI) ,2003,22531100000.0,WA
53000,  Subsidies ,2003,-1059000000.0,WA
54000,Current-dollar GDP ,2003,47039900000.0,WV
54000,Compensation ,2003,26694300000.0,WV
54000,Gross operating surplus ,2003,16457300000.0,WV
54000,  Taxes on production and imports (TOPI) ,2003,3996900000.0,WV
54000,  Subsidies ,2003,-108600000.0,WV
55000,Current-dollar GDP ,2003,203339200000.0,WI
55000,Compensation ,2003,121362400000.0,WI
55000,Gross operating surplus ,2003,67530700000.0,WI
55000,  Taxes on production and imports (TOPI) ,2003,15323500000.0,WI
55000,  Subsidies ,2003,-877400000.0,WI
56000,Current-dollar GDP ,2003,21193600000.0,WY
56000,Compensation ,2003,9953800000.0,WY
56000,Gross operating surplus ,2003,9065600000.0,WY
56000,  Taxes on production and imports (TOPI) ,2003,2249400000.0,WY
56000,  Subsidies ,2003,-75200000.0,WY
91000,Current-dollar GDP ,2003,644774700000.0,
91000,Compensation ,2003,369814000000.0,
91000,Gross operating surplus ,2003,234303900000.0,
91000,  Taxes on production and imports (TOPI) ,2003,42762200000.0,
91000,  Subsidies ,2003,-2105300000.0000002,
92000,Current-dollar GDP ,2003,2124332500000.0,
92000,Compensation ,2003,1194451300000.0,
92000,Gross operating surplus ,2003,788752000000.0,
92000,  Taxes on production and imports (TOPI) ,2003,150437000000.0,
92000,  Subsidies ,2003,-9307700000.0,
93000,Current-dollar GDP ,2003,1759758700000.0,
93000,Compensation ,2003,1012919700000.0,
93000,Gross operating surplus ,2003,632568400000.0,
93000,  Taxes on production and imports (TOPI) ,2003,121209100000.0,
93000,  Subsidies ,2003,-6938400000.0,
94000,Current-dollar GDP ,2003,737472700000.0,
94000,Compensation ,2003,418605400000.0,
94000,Gross operating surplus ,2003,276169000000.0,
94000,  Taxes on production and imports (TOPI) ,2003,49385300000.0,
94000,  Subsidies ,2003,-6687000000.0,
95000,Current-dollar GDP ,2003,2508730700000.0,
95000,Compensation ,2003,1384945900000.0,
95000,Gross operating surplus ,2003,946724700000.0,
95000,  Taxes on production and imports (TOPI) ,2003,186784000000.0,
95000,  Subsidies ,2003,-9723900000.0,
96000,Current-dollar GDP ,2003,1195341700000.0,
96000,Compensation ,2003,629881900000.0,
96000,Gross operating surplus ,2003,475802000000.0,
96000,  Taxes on production and imports (TOPI) ,2003,94217400000.0,
96000,  Subsidies ,2003,-4559600000.0,
97000,Current-dollar GDP ,2003,362471000000.0,
97000,Compensation ,2003,199525100000.0,
97000,Gross operating surplus ,2003,140803100000.0,
97000,  Taxes on production and imports (TOPI) ,2003,23971300000.0,
97000,  Subsidies ,2003,-1828400000.0,
98000,Current-dollar GDP ,2003,2050797900000.0,
98000,Compensation ,2003,1134456700000.0,
98000,Gross operating surplus ,2003,787394000000.0,
98000,  Taxes on production and imports (TOPI) ,2003,136853799999.99998,
98000,  Subsidies ,2003,-7906600000.0,
0,Current-dollar GDP ,2004,12217196000000.0,
0,Compensation ,2004,6729306000000.0,
0,Gross operating surplus ,2004,4666176000000.0,
0,  Taxes on production and imports (TOPI) ,2004,868099000000.0,
0,  Subsidies ,2004,-46386000000.0,
1000,Current-dollar GDP ,2004,147715200000.0,AL
1000,Compensation ,2004,81588900000.0,AL
1000,Gross operating surplus ,2004,57547000000.0,AL
1000,  Taxes on production and imports (TOPI) ,2004,8995700000.0,AL
1000,  Subsidies ,2004,-416400000.0,AL
2000,Current-dollar GDP ,2004,35302400000.0,AK
2000,Compensation ,2004,17454300000.0,AK
2000,Gross operating surplus ,2004,15436600000.0,AK
2000,  Taxes on production and imports (TOPI) ,2004,2503400000.0,AK
2000,  Subsidies ,2004,-91900000.0,AK
4000,Current-dollar GDP ,2004,206541100000.0,AZ
4000,Compensation ,2004,111133600000.0,AZ
4000,Gross operating surplus ,2004,81311900000.0,AZ
4000,  Taxes on production and imports (TOPI) ,2004,14635300000.0,AZ
4000,  Subsidies ,2004,-539800000.0,AZ
5000,Current-dollar GDP ,2004,85199600000.0,AR
5000,Compensation ,2004,46064200000.0,AR
5000,Gross operating surplus ,2004,33626000000.0,AR
5000,  Taxes on production and imports (TOPI) ,2004,6062400000.0,AR
5000,  Subsidies ,2004,-553000000.0,AR
6000,Current-dollar GDP ,2004,1588177400000.0,CA
6000,Compensation ,2004,881668600000.0,CA
6000,Gross operating surplus ,2004,609807500000.0,CA
6000,  Taxes on production and imports (TOPI) ,2004,102513400000.0,CA
6000,  Subsidies ,2004,-5812100000.0,CA
8000,Current-dollar GDP ,2004,204167200000.0,CO
8000,Compensation ,2004,114072400000.0,CO
8000,Gross operating surplus ,2004,78021100000.0,CO
8000,  Taxes on production and imports (TOPI) ,2004,12777000000.0,CO
8000,  Subsidies ,2004,-703300000.0,CO
9000,Current-dollar GDP ,2004,195354900000.0,CT
9000,Compensation ,2004,106028100000.0,CT
9000,Gross operating surplus ,2004,76332100000.0,CT
9000,  Taxes on production and imports (TOPI) ,2004,13485000000.0,CT
9000,  Subsidies ,2004,-490300000.0,CT
10000,Current-dollar GDP ,2004,51353700000.0,DE
10000,Compensation ,2004,22709700000.0,DE
10000,Gross operating surplus ,2004,26159700000.0,DE
10000,  Taxes on production and imports (TOPI) ,2004,2616800000.0,DE
10000,  Subsidies ,2004,-132500000.0,DE
11000,Current-dollar GDP ,2004,80140100000.0,DC
11000,Compensation ,2004,55561000000.0,DC
11000,Gross operating surplus ,2004,21945400000.0,DC
11000,  Taxes on production and imports (TOPI) ,2004,3218900000.0,DC
11000,  Subsidies ,2004,-585200000.0,DC
12000,Current-dollar GDP ,2004,646630600000.0,FL
12000,Compensation ,2004,350823800000.0,FL
12000,Gross operating surplus ,2004,235074200000.0,FL
12000,  Taxes on production and imports (TOPI) ,2004,62943600000.0,FL
12000,  Subsidies ,2004,-2210900000.0,FL
13000,Current-dollar GDP ,2004,364782000000.0,GA
13000,Compensation ,2004,193534900000.0,GA
13000,Gross operating surplus ,2004,149166300000.0,GA
13000,  Taxes on production and imports (TOPI) ,2004,23062400000.0,GA
13000,  Subsidies ,2004,-981700000.0,GA
15000,Current-dollar GDP ,2004,52353500000.0,HI
15000,Compensation ,2004,29982000000.0,HI
15000,Gross operating surplus ,2004,18154600000.0,HI
15000,  Taxes on production and imports (TOPI) ,2004,4382400000.0,HI
15000,  Subsidies ,2004,-165400000.0,HI
16000,Current-dollar GDP ,2004,44327900000.0,ID
16000,Compensation ,2004,23926600000.0,ID
16000,Gross operating surplus ,2004,17489000000.0,ID
16000,  Taxes on production and imports (TOPI) ,2004,3137400000.0,ID
16000,  Subsidies ,2004,-225000000.0,ID
17000,Current-dollar GDP ,2004,563060800000.0,IL
17000,Compensation ,2004,318668900000.0,IL
17000,Gross operating surplus ,2004,206658900000.0,IL
17000,  Taxes on production and imports (TOPI) ,2004,40604500000.0,IL
17000,  Subsidies ,2004,-2871400000.0,IL
18000,Current-dollar GDP ,2004,239743600000.0,IN
18000,Compensation ,2004,130675000000.0,IN
18000,Gross operating surplus ,2004,94968800000.0,IN
18000,  Taxes on production and imports (TOPI) ,2004,15087000000.0,IN
18000,  Subsidies ,2004,-987200000.0,IN
19000,Current-dollar GDP ,2004,117188500000.0,IA
19000,Compensation ,2004,59519600000.0,IA
19000,Gross operating surplus ,2004,51889700000.0,IA
19000,  Taxes on production and imports (TOPI) ,2004,7188400000.0,IA
19000,  Subsidies ,2004,-1409200000.0,IA
20000,Current-dollar GDP ,2004,99083000000.0,KS
20000,Compensation ,2004,57791200000.0,KS
20000,Gross operating surplus ,2004,34165600000.0,KS
20000,  Taxes on production and imports (TOPI) ,2004,7944200000.0,KS
20000,  Subsidies ,2004,-818000000.0,KS
21000,Current-dollar GDP ,2004,135529299999.99998,KY
21000,Compensation ,2004,77558300000.0,KY
21000,Gross operating surplus ,2004,48511500000.0,KY
21000,  Taxes on production and imports (TOPI) ,2004,9858500000.0,KY
21000,  Subsidies ,2004,-399000000.0,KY
22000,Current-dollar GDP ,2004,171006100000.0,LA
22000,Compensation ,2004,81364700000.0,LA
22000,Gross operating surplus ,2004,78333400000.0,LA
22000,  Taxes on production and imports (TOPI) ,2004,11895100000.0,LA
